id,squareMeters,numberOfRooms,hasYard,hasPool,floors,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,hasFirePlace,hasBalcony,hasSolarPanels,hasAirCondition,hasView,hasSecuritySystem,price
4405,70891,54,1,0,73,1,6,2000,0,0,2675,1859,481,1,2,8146,298,3915,6524,3949,737,7095721.2
4406,60166,40,1,1,67,5,9,1995,1,1,3935,957,129,0,4,3842,655,1290,6638,3981,1245,6020914.5
4407,6192,48,0,1,64,8,7,2007,1,1,4303,3220,682,0,6,6314,6651,6367,7521,4849,1720,626148.7
4408,23763,18,1,0,78,6,9,2004,0,0,6799,8350,690,1,7,4877,3949,6385,215,597,524,2384035.4
4409,23213,17,0,1,42,4,10,2018,1,0,4233,4979,999,0,5,565,3981,6524,1571,965,7791,2327859.8
4410,20991,1,0,0,10,8,5,2016,0,1,4927,1050,676,0,6,949,4849,6638,8173,7761,3734,2104487.6
4411,62766,33,1,1,40,2,6,2013,0,1,2951,7173,983,1,1,8349,597,7521,4305,9272,3608,6281751.3
4412,98423,4,0,1,6,7,4,2011,0,0,5609,2444,876,0,9,7700,965,215,1050,9861,98,9843291.1
4413,56540,64,0,1,43,3,6,2000,1,1,5294,6697,338,0,9,9438,7761,1571,2033,6697,4910,5665613
4414,45467,58,0,1,35,3,10,2006,0,0,6259,9173,655,0,7,4194,9272,8173,5342,8146,7361,4551038.6
4415,81582,79,1,1,36,6,7,2009,0,1,1867,591,748,0,7,3354,9861,4305,737,3842,5590,8166678.9
4416,12629,85,1,0,56,7,9,2018,0,0,634,8926,635,0,6,764,6697,1050,1245,6314,6304,1267881.8
4417,46367,74,1,1,3,8,5,2014,0,1,2285,789,776,0,6,7211,8146,2033,1720,4877,7256,4641159.4
4418,77975,35,0,1,53,7,2,2004,0,0,9635,7754,143,0,10,4350,3842,5342,524,565,4667,7801793.4
4419,52345,54,1,1,17,5,1,2003,0,0,5173,6793,358,1,4,6251,6314,737,7791,949,6438,5241325.3
4420,69629,24,1,0,97,6,9,2016,1,1,8595,6800,362,1,3,13,4877,1245,3734,8349,9952,6972311.6
4421,15729,49,1,1,9,4,5,1998,0,1,7855,4808,540,0,8,3488,565,1720,3608,7700,3627,1575961.8
4422,85100,14,1,0,73,2,7,1997,0,0,262,4926,401,1,3,4694,949,524,98,9438,2041,8517058.7
4423,9923,38,1,0,86,4,8,1994,1,0,6133,4291,377,1,10,3335,8349,7791,4910,4194,7229,995743.4
4424,20222,16,0,1,36,5,5,2006,0,0,1583,4910,964,1,2,7857,7700,3734,7361,3354,401,2030464.6
4425,68744,13,0,1,38,8,6,1994,0,0,1777,2439,147,0,3,1742,9438,3608,5590,764,9458,6885739.4
4426,86850,4,0,0,60,1,5,2013,0,0,7248,3839,778,1,1,5573,4194,98,6304,7211,9034,8685896.3
4427,72556,8,0,1,38,5,9,2017,0,0,3252,5633,147,1,0,7465,3354,4910,7256,4350,3015,7263616.7
4428,15050,61,0,1,7,10,7,2017,1,0,7677,1,222,0,3,6181,764,7361,4667,6251,8383,1507691.7
4429,98923,61,1,0,61,4,8,2015,0,1,4534,9179,811,1,2,5070,7211,5590,6438,13,5226,9897661.5
4430,55482,22,0,1,98,6,7,2016,1,0,4775,81,166,0,10,9095,4350,6304,9952,3488,1684,5558268.6
4431,22585,4,1,0,16,8,6,2016,1,1,8181,6233,533,1,5,1075,6251,7256,3627,4694,3685,2262620.6
4432,5216,10,0,1,77,7,3,2004,0,1,707,5286,415,0,8,530,13,4667,2041,3335,4965,527493.4
4433,26622,62,0,0,74,2,4,2000,0,1,8129,3454,189,0,6,2452,3488,6438,7229,7857,7359,2672589.1
4434,95012,59,1,0,33,5,4,2009,1,0,436,6862,565,1,6,8758,4694,9952,401,1742,3031,9505478.9
4435,15555,38,0,0,18,9,2,2014,0,1,8583,4923,269,0,4,1280,3335,3627,9458,5573,779,1558805.4
4436,15062,4,0,1,8,9,2,2005,0,0,5591,8833,145,0,1,7795,7857,2041,9034,7465,298,1511857.5
4437,36778,95,1,0,28,10,3,2000,1,0,928,867,867,1,8,7725,1742,7229,3015,6181,655,3692148.2
4438,14973,18,1,0,39,7,6,1998,1,0,4397,2348,377,0,6,2131,5573,401,8383,5070,6651,1501528.8
4439,90068,44,0,0,89,6,1,2009,1,1,7476,1034,976,0,4,2530,7465,9458,5226,9095,3949,9013793.9
4440,99670,47,1,1,35,8,2,2009,0,0,826,6357,280,1,2,5411,6181,9034,1684,1075,3981,9974144.9
4441,60656,77,1,1,80,6,9,2014,0,1,7887,4931,647,1,5,6594,5070,3015,3685,530,4849,6074331.4
4442,84226,55,1,0,3,2,6,1996,0,0,4105,3202,888,0,10,3830,9095,8383,4965,2452,597,8423659.6
4443,25821,35,0,1,18,10,4,2015,1,1,1204,4839,271,0,10,9854,1075,5226,7359,8758,965,2587736.5
4444,18536,34,0,1,38,9,10,1994,0,0,4166,4922,162,0,2,2935,530,1684,3031,1280,7761,1856793.4
4445,56339,100,0,0,51,10,10,2000,0,1,8732,3819,603,1,0,3726,2452,3685,779,7795,9272,5642801.2
4446,33177,35,1,1,35,8,5,2017,0,0,437,3220,810,1,1,4975,8758,4965,298,7725,9861,3326989.7
4447,10708,94,0,1,83,5,10,1998,0,0,1197,4182,209,1,10,6653,1280,7359,655,2131,6697,1076965.8
4448,18144,16,0,1,8,5,3,2020,0,1,8675,3476,347,0,4,4589,7795,3031,6651,2530,8146,1819929
4449,77646,14,1,0,26,2,4,2016,0,0,5278,6439,501,1,0,4787,7725,779,3949,5411,3842,7770073.6
4450,28303,29,1,0,30,5,1,1996,0,0,4778,5416,377,0,10,4922,2131,298,3981,6594,6314,2833274.6
4451,31239,64,1,0,71,5,7,2000,0,0,6114,2708,198,0,10,3534,2530,655,4849,3830,4877,3130709.2
4452,76649,73,1,0,35,4,3,2013,1,0,1175,2438,168,1,4,5070,5411,6651,597,9854,565,7667431.3
4453,77128,100,0,0,39,2,5,1998,0,0,3001,3004,449,1,9,6929,6594,3949,965,2935,949,7721041.8
4454,74315,33,0,1,20,2,3,2004,1,0,8889,7617,218,0,10,8951,3830,3981,7761,3726,8349,7436951.4
4455,52325,55,1,0,94,8,4,2000,0,1,772,4738,137,1,3,5365,9854,4849,9272,4975,7700,5238533.2
4456,4007,63,0,1,79,7,6,2000,0,0,7437,4645,734,0,1,8149,2935,597,9861,6653,9438,404732
4457,39661,42,1,0,74,5,10,2000,0,1,6932,7968,294,0,9,7710,3726,965,6697,4589,4194,3974103
4458,8928,7,0,0,16,1,4,2018,1,1,7170,7495,753,1,7,9552,4975,7761,8146,4787,3354,896505.8
4459,40570,69,1,0,81,10,7,2000,1,0,5943,176,607,0,8,799,6653,9272,3842,4922,764,4065377.1
4460,78498,73,1,0,98,5,3,1993,0,0,9849,8336,905,0,10,6510,4589,9861,6314,3534,7211,7865584.3
4461,88655,88,0,1,84,5,10,2007,0,0,4247,8734,753,1,4,9886,4787,6697,4877,5070,4350,8875673.7
4462,87840,24,1,1,42,9,8,2003,0,1,8423,4826,539,0,3,989,4922,8146,565,6929,6251,8785859.3
4463,6856,11,0,1,55,5,8,2007,0,0,3534,959,942,1,1,3428,3534,3842,949,8951,13,689679.7
4464,28320,76,0,0,5,10,1,2017,0,0,1721,2423,452,1,0,8293,5070,6314,8349,5365,3488,2833009.7
4465,3205,38,0,1,79,10,9,2004,0,1,8933,8968,631,0,5,564,6929,4877,7700,8149,4694,323978.4
4466,42211,83,0,1,15,8,3,2008,1,1,7253,9238,955,0,5,8403,8951,565,9438,7710,3335,4230896.8
4467,38513,10,1,0,33,2,3,2003,0,0,3678,8986,399,0,2,4686,5365,949,4194,9552,7857,3853759.3
4468,84211,27,1,0,84,7,5,1996,1,0,9847,1882,426,0,0,3185,8149,8349,3354,799,1742,8426333.6
4469,59816,61,1,0,12,7,6,2019,0,0,7292,5389,112,1,3,1449,7710,7700,764,6510,5573,5982821.9
4470,25942,24,1,0,65,2,2,2021,1,0,243,265,145,1,9,5306,9552,9438,7211,9886,7465,2601765.1
4471,18536,35,1,0,38,9,10,1994,1,0,7815,4926,552,1,0,7842,799,4194,4350,989,6181,1856793.4
4472,15859,94,0,1,6,5,8,2020,0,0,9251,4839,1000,0,5,522,6510,3354,6251,3428,5070,1588729
4473,80000,84,1,1,13,2,3,2013,0,1,8164,4187,926,0,3,6783,9886,764,13,8293,9095,8007346.3
4474,60815,75,0,0,97,2,3,2015,1,0,870,3489,370,0,6,998,989,7211,3488,564,1075,6089911.5
4475,17643,26,0,1,30,10,8,2004,1,1,3049,8476,314,0,3,4726,3428,4350,4694,8403,530,1765047.4
4476,94824,26,1,0,52,10,4,2009,0,1,3810,4333,528,1,8,2589,8293,6251,3335,4686,2452,9490121.9
4477,75402,74,1,1,85,9,10,2003,0,1,2614,8568,833,0,4,4496,564,13,7857,3185,8758,7545050.3
4478,20510,13,1,0,36,7,7,2007,0,0,705,7992,959,1,9,8282,8403,3488,1742,1449,1280,2061340.7
4479,40943,5,1,1,69,8,6,2010,0,0,4188,8349,848,0,4,5256,4686,4694,5573,5306,7795,4097629
4480,57415,51,0,1,52,10,3,2000,1,1,874,551,593,0,10,271,3185,3335,7465,7842,7725,5752675.2
4481,74938,55,1,1,7,8,4,2019,1,1,3038,4540,423,0,6,3081,1449,7857,6181,522,2131,7496677
4482,6600,17,0,0,12,7,7,1994,0,0,7193,874,826,0,8,4778,5306,1742,5070,6783,2530,667067.4
4483,27265,100,0,0,55,8,5,2018,0,1,4979,299,649,0,4,2104,7842,5573,9095,998,5411,2727791.8
4484,2192,42,1,0,14,8,9,1999,1,1,9578,4146,626,1,7,4310,522,7465,1075,4726,6594,226924.9
4485,54045,64,0,0,20,3,9,2015,1,1,5294,9308,117,1,7,7554,6783,6181,530,2589,3830,5415620.5
4486,10601,84,0,1,26,5,1,2000,0,1,5369,8751,875,0,0,732,998,5070,2452,4496,9854,1062664.1
4487,21503,3,1,1,76,6,1,2004,1,0,3191,4782,836,1,5,5208,4726,9095,8758,8282,2935,2159844.4
4488,7759,55,1,0,80,7,8,2005,1,1,4257,9343,830,1,9,8377,2589,1075,1280,5256,3726,784516.5
4489,70751,39,1,1,49,7,6,2006,1,1,3734,590,122,0,3,1555,4496,530,7795,271,4975,7084110.6
4490,39210,81,1,0,70,8,8,2020,0,0,5269,4701,218,1,5,2016,8282,2452,7725,3081,6653,3923171.1
4491,56878,61,0,1,35,8,2,2015,0,0,4631,8339,237,0,9,9452,5256,8758,2131,4778,4589,5695950.5
4492,54627,26,1,0,46,6,1,2013,0,0,5651,5709,401,0,3,7874,271,1280,2530,2104,4787,5468021.3
4493,6009,38,0,1,46,7,4,2019,1,0,6445,8758,783,1,2,3410,3081,7795,5411,4310,4922,610176.9
4494,90523,62,0,0,5,3,5,2000,0,1,782,7806,613,1,0,7763,4778,7725,6594,7554,3534,9058136.1
4495,24547,59,1,1,75,8,5,2006,1,1,6641,6772,727,0,6,6304,2104,2131,3830,732,5070,2463506.6
4496,53448,58,1,1,24,5,6,1993,1,1,7991,498,323,1,3,8146,4310,2530,9854,5208,6929,5354891.3
4497,93508,68,0,1,52,8,7,2000,1,1,4797,2966,285,0,0,949,7554,5411,2935,8377,8951,9357738.2
4498,50580,37,0,1,18,5,9,2008,1,1,4293,6421,455,0,0,3151,732,6594,3726,1555,5365,5072667.8
4499,49772,77,1,1,62,4,7,2007,0,0,5238,8339,476,0,2,8369,5208,3830,4975,2016,8149,4985835.7
4500,733,82,1,0,65,3,9,1994,0,0,7247,3202,605,1,6,5461,8377,9854,6653,9452,7710,83786.4
4501,1251,58,0,1,80,5,7,1994,1,0,9047,7229,944,0,4,4978,1555,2935,4589,7874,9552,128837.4
4502,628,78,0,0,80,7,5,2000,0,0,2672,6802,278,0,5,5519,2016,3726,4787,3410,799,68498
4503,14099,1,0,1,73,10,5,2019,1,1,7249,5245,543,0,7,1552,9452,4975,4922,7763,6510,1417841.9
4504,4537,5,0,0,22,5,3,2016,1,0,6370,1558,814,1,2,2179,7874,6653,3534,6304,9886,456361.6
4505,5456,42,1,1,37,1,7,2000,1,0,7972,2583,870,0,10,9959,3410,4589,5070,8146,989,557575.2
4506,73851,49,1,1,45,3,6,2007,0,0,5381,959,504,1,4,3641,7763,4787,6929,949,3428,7387211.7
4507,49488,69,0,0,80,7,6,1995,0,0,4056,6690,104,0,4,6181,6304,4922,8951,3151,8293,4954300.1
4508,42826,23,0,0,81,7,5,2008,1,1,783,2658,689,1,7,1398,8146,3534,5365,8369,564,4287076.8
4509,21919,59,1,0,16,3,10,2003,1,0,6431,4561,327,0,8,8306,949,5070,8149,5461,8403,2196404.3
4510,84872,26,1,0,78,1,8,2005,0,1,8752,8,836,1,2,6297,3151,6929,7710,4978,4686,8500395.5
4511,41932,79,0,0,85,5,7,2019,0,0,9289,8627,263,1,2,4432,8369,8951,9552,5519,3185,4197897.9
4512,2789,44,0,1,7,2,5,2000,0,0,8476,5196,209,1,3,4578,5461,5365,799,1552,1449,281030.1
4513,58108,85,0,0,98,3,6,2013,0,0,8242,543,757,0,0,1246,4978,8149,6510,2179,5306,5818911.3
4514,4489,38,0,1,8,5,10,1996,0,1,2976,8088,205,0,2,5894,5519,7710,9886,9959,7842,453812.6
4515,16809,14,0,0,35,8,10,2018,0,1,3658,152,418,0,0,5965,1552,9552,989,3641,522,1685229.8
4516,7239,35,0,0,83,7,6,1994,1,1,7643,2998,695,0,8,4787,2179,799,3428,6181,6783,733776.4
4517,71593,38,1,0,81,5,4,2005,0,0,3533,5616,523,0,6,7934,9959,6510,8293,1398,998,7160694.5
4518,54029,64,1,1,55,6,7,2018,0,1,5636,3275,904,1,7,7338,3641,9886,564,8306,4726,5411241.8
4519,25594,35,0,1,5,5,7,1997,1,0,7830,8377,237,0,8,2453,6181,989,8403,6297,2589,2564288.7
4520,26943,69,0,1,50,1,9,2014,0,1,5595,8521,634,1,4,6108,1398,3428,4686,4432,4496,2697365.4
4521,35375,26,0,1,98,1,3,2000,0,1,6427,6681,107,1,9,1241,8306,8293,3185,4578,8282,3547723.1
4522,82176,98,0,0,58,5,1,2019,0,0,4954,1050,801,1,8,5800,6297,564,1449,1246,5256,8225804.9
4523,47606,100,1,1,41,10,5,2000,0,0,4772,779,121,0,9,4844,4432,8403,5306,5894,271,4763586.1
4524,70898,45,1,0,36,8,7,2008,0,1,4554,771,427,0,0,727,4578,4686,7842,5965,3081,7092877.8
4525,39831,47,0,1,75,4,3,2013,1,1,4738,3158,935,0,3,7088,1246,3185,522,4787,4778,3989679.3
4526,67105,58,0,1,85,3,9,2014,1,1,6928,4940,912,1,3,1215,5894,1449,6783,7934,2104,6716149.4
4527,59009,88,1,1,32,6,6,2006,1,1,3534,3621,423,0,4,7576,5965,5306,998,7338,4310,5908459.6
4528,3048,56,0,1,81,6,2,2006,0,0,4658,4667,767,0,9,6550,4787,7842,4726,2453,7554,313086.6
4529,93690,26,1,0,13,2,2,1995,0,1,3534,835,360,0,3,4708,7934,522,2589,6108,732,9372359.5
4530,99757,35,1,0,51,5,8,1995,0,1,132,3104,481,1,4,4624,7338,6783,4496,1241,5208,9983872.5
4531,75671,65,0,1,37,7,3,2003,0,1,5063,3127,715,1,4,8751,2453,998,8282,5800,8377,7574463.3
4532,59560,59,0,1,22,2,7,1999,0,0,7769,5304,974,1,0,3968,6108,4726,5256,4844,1555,5960180.9
4533,525,40,1,0,35,2,1,1994,1,1,8889,8736,236,0,8,2013,1241,2589,271,727,2016,56225.4
4534,94122,45,0,0,77,9,3,2009,0,1,2235,1691,897,0,7,7945,5800,4496,3081,7088,9452,9414686.9
4535,40906,35,0,0,46,8,7,2008,1,0,9795,9983,997,0,9,4833,4844,8282,4778,1215,7874,4094554.8
4536,10250,4,1,0,50,8,9,2014,0,0,3372,1255,269,0,0,8764,727,5256,2104,7576,3410,1025802.4
4537,40330,20,0,0,46,8,9,2008,0,0,2628,818,994,0,10,4694,7088,271,4310,6550,7763,4034416.8
4538,87887,84,1,1,13,9,3,2009,0,0,7386,5281,707,1,0,4176,1215,3081,7554,4708,6304,8802291.9
4539,733,35,0,1,93,2,10,1994,0,1,6361,1495,917,0,3,1741,7576,4778,732,4624,8146,83786.4
4540,46349,76,0,0,59,9,9,2005,0,0,7410,1326,602,1,6,6035,6550,2104,5208,8751,949,4636590.5
4541,56007,64,0,0,32,4,7,2000,0,0,1017,2795,104,0,9,7138,4708,4310,8377,3968,3151,5604820
4542,24559,84,0,0,81,7,8,2000,0,0,8966,4583,341,1,4,4291,4624,7554,1555,2013,8369,2459871
4543,85256,38,0,1,49,6,1,2019,1,1,2670,3415,307,0,0,4313,8751,732,2016,7945,5461,8530096.9
4544,57117,89,1,0,16,2,10,2014,0,0,6434,8729,829,1,3,2871,3968,5208,9452,4833,4978,5722262.4
4545,99820,38,0,1,49,9,2,1994,1,0,5367,7793,401,1,9,10,2013,8377,7874,8764,5519,9987501.4
4546,82102,47,1,0,81,9,8,2006,0,0,8509,1079,377,1,7,9698,7945,1555,3410,4694,1552,8212467.6
4547,48399,87,1,1,45,9,4,2007,0,1,7398,3034,401,0,4,1437,4833,2016,7763,4176,2179,4847310.7
4548,82585,39,1,0,85,2,9,2004,0,0,5183,5828,933,1,1,1210,8764,9452,6304,1741,9959,8265084.4
4549,57582,38,0,1,76,2,2,2014,0,0,5784,9146,712,1,8,1554,4694,7874,8146,6035,3641,5762906.4
4550,94313,46,0,0,60,8,5,2020,1,1,4581,7707,136,0,6,5555,4176,3410,949,7138,6181,9433714.1
4551,13868,83,0,1,99,5,5,1998,1,0,3681,3383,747,1,8,5615,1741,7763,3151,4291,1398,1390606.8
4552,60443,86,0,1,45,6,5,2017,0,0,1402,52,945,0,9,7401,6035,6304,8369,4313,8306,6046307.7
4553,81472,27,1,1,84,1,6,2016,1,1,7889,5073,494,0,7,9465,7138,8146,5461,2871,6297,8154985.6
4554,69265,17,1,0,37,6,5,2009,0,0,4510,7135,378,1,6,299,4291,949,4978,10,4432,6932336.9
4555,3824,5,1,0,25,6,6,2019,1,1,9378,6677,839,0,0,9180,4313,3151,5519,9698,4578,386574.9
4556,5034,51,0,0,50,8,7,1998,0,0,6341,9254,676,0,2,8181,2871,8369,1552,1437,1246,508566.8
4557,26479,18,1,0,89,5,6,2000,1,1,7084,5544,698,1,6,430,10,5461,2179,1210,5894,2655761.2
4558,84286,78,0,1,95,7,5,2000,1,1,5163,5524,186,1,8,8208,9698,4978,9959,1554,5965,8437788.1
4559,64235,80,1,0,89,4,4,2000,1,1,9823,7012,415,0,2,9909,1437,5519,3641,5555,4787,6431380.2
4560,7310,50,0,0,47,5,10,2005,0,0,9675,6386,652,0,7,7204,1210,1552,6181,5615,7934,7306250.5
4561,55620,90,1,0,90,7,3,2000,1,1,4593,1279,567,1,2,7136,1554,2179,1398,7401,7338,5573469.2
4562,74572,79,1,0,64,8,2,2013,1,0,7719,4924,414,1,8,9274,5555,9959,8306,9465,2453,7463538.3
4563,958,49,1,0,80,6,3,2016,1,0,4979,8594,912,0,5,6037,5615,3641,6297,299,6108,99445.6
4564,25333,24,1,0,18,10,1,2013,1,0,6531,3755,562,0,7,3894,7401,6181,4432,9180,1241,2538258.3
4565,88251,84,0,0,74,7,7,2000,0,1,2628,1545,264,0,6,6904,9465,1398,4578,8181,5800,8828611.1
4566,42623,37,1,0,55,6,5,2014,1,0,3231,9584,494,0,2,5241,299,8306,1246,430,4844,4267956.4
4567,77117,69,0,0,68,3,9,2000,1,0,2232,5409,239,0,1,968,9180,6297,5894,8208,727,7720395.2
4568,5731,86,0,0,30,8,6,2013,0,0,8945,5855,841,0,10,7916,8181,4432,5965,9909,7088,574843.3
4569,14691,74,1,1,45,7,7,2000,0,1,5751,4722,575,0,6,7889,430,4578,4787,7204,1215,1475251.1
4570,6921,9,1,1,21,1,1,1996,1,1,4797,8056,711,0,3,7940,8208,1246,7934,7136,7576,693986.6
4571,25051,26,0,1,32,5,4,1997,0,1,4631,8116,583,0,0,7685,9909,5894,7338,9274,6550,2506485.7
4572,61761,16,1,0,12,1,9,2014,0,1,6297,3726,494,1,3,8862,7204,5965,2453,6037,4708,6177711.4
4573,10540,5,1,0,10,3,5,1998,0,1,8150,2105,531,0,4,8285,7136,4787,6108,3894,4624,1059468.8
4574,27728,54,1,1,7,1,9,2020,1,1,4594,5243,269,0,8,126,9274,7934,1241,6904,8751,2784047.1
4575,28435,36,0,0,69,8,9,1998,0,0,7976,9128,216,0,8,5378,6037,7338,5800,5241,3968,2845599.8
4576,16037,86,0,0,98,4,5,2000,1,0,7476,5476,144,0,5,398,3894,2453,4844,968,2013,1621661.1
4577,70293,4,1,1,40,2,1,2020,0,0,2530,4887,1000,0,10,545,6904,6108,727,7916,7945,7035614.1
4578,64717,39,1,0,62,7,9,2008,1,1,8174,5011,237,0,8,3966,5241,1241,7088,7889,4833,6484598.8
4579,88616,99,0,0,5,2,1,1999,0,1,7253,9615,428,0,8,7298,968,5800,1215,7940,8764,8868266.9
4580,31471,5,0,0,34,3,5,2000,1,1,5581,6968,446,0,3,8544,7916,4844,7576,7685,4694,3149214
4581,18603,18,1,1,8,8,2,2017,1,1,8681,1245,431,1,4,4187,7889,727,6550,8862,4176,1871116.7
4582,95096,33,1,1,33,2,5,2009,1,0,9578,3734,936,0,0,6959,7940,7088,4708,8285,1741,9515861.9
4583,46042,12,0,0,69,9,9,2015,0,0,35,9266,952,0,2,2427,7685,1215,4624,126,6035,4605791.5
4584,3709,5,0,0,46,10,10,2004,1,0,2475,8355,357,1,2,8929,8862,7576,8751,5378,7138,375675.4
4585,19819,9,0,0,40,10,3,2000,0,0,2589,3919,494,0,6,1936,8285,6550,3968,398,4291,1984840
4586,23164,71,0,1,96,2,5,2000,1,1,5574,3272,498,0,3,765,126,4708,2013,545,4313,2322369.2
4587,21919,26,1,0,44,2,9,2003,1,1,4166,4594,318,1,9,1373,5378,4624,7945,3966,2871,2196404.3
4588,30631,42,0,1,55,7,9,2000,0,1,8973,4550,602,0,2,2281,398,8751,4833,7298,10,3070674
4589,34195,81,0,0,63,7,9,2005,1,0,9778,4491,219,0,8,9881,545,3968,8764,8544,9698,3428702.5
4590,20863,42,0,0,42,1,8,2019,0,1,9974,8379,498,0,6,6783,3966,2013,4694,4187,1437,2086593.9
4591,6454,79,1,0,37,6,4,1996,0,0,7476,7520,876,1,5,5035,7298,7945,4176,6959,1210,646692.6
4592,28373,35,0,0,34,4,3,1993,0,0,4166,8339,283,0,8,4387,8544,4833,1741,2427,1554,2842729.3
4593,38900,54,0,0,8,8,2,2000,0,1,8908,3505,602,0,0,2500,4187,8764,6035,8929,5555,3899539.2
4594,5577,80,0,0,64,5,8,2014,0,1,5275,1337,747,0,2,9613,6959,4694,7138,1936,5615,565361.4
4595,39298,78,0,0,35,3,4,2008,0,1,3714,9751,577,0,9,1537,2427,4176,4291,765,7401,3934536.8
4596,33304,80,1,0,50,8,9,2000,1,0,9680,6772,270,0,1,4164,8929,1741,4313,1373,9465,3334300.1
4597,62381,26,1,1,24,10,8,2003,0,0,759,7101,546,0,3,7864,1936,6035,2871,2281,299,6243323.3
4598,76352,61,1,0,98,3,2,2006,0,1,7897,5716,271,0,1,1886,765,7138,10,9881,9180,7641804.6
4599,57203,8,0,0,9,8,4,1993,1,0,7958,2493,348,0,0,9071,1373,4291,9698,6783,8181,5722619.3
4600,89885,18,1,0,12,2,10,2004,0,1,1270,7528,676,0,1,4589,2281,4313,1437,5035,430,8992850.4
4601,51461,47,1,1,38,8,2,2017,0,1,830,9097,974,0,10,7209,9881,2871,1210,4387,8208,5152982.7
4602,42623,81,1,1,15,2,9,2019,1,1,6043,8455,696,1,1,2935,6783,10,1554,2500,9909,4268615.9
4603,18208,67,0,0,80,2,4,2005,1,0,2485,6782,651,1,5,2507,5035,9698,5555,9613,7204,1827703.5
4604,67140,95,0,1,40,5,10,2010,1,0,1985,1240,341,1,10,3755,4387,1437,5615,1537,7136,6722509
4605,36223,22,1,0,52,8,7,1998,1,0,7253,6653,676,1,1,9188,2500,1210,7401,4164,9274,3627823.8
4606,54096,76,1,1,78,5,5,2009,1,1,7612,34,872,0,7,8652,9613,1554,9465,7864,6037,5421215.9
4607,70247,86,1,0,78,10,6,2000,1,1,611,2790,376,0,0,4179,1537,5555,299,1886,3894,7034364
4608,86084,97,0,1,77,8,5,2020,1,1,8057,5822,992,0,0,8627,4164,5615,9180,9071,6904,8611089.2
4609,77252,78,1,1,85,2,9,2015,0,0,7951,4654,146,0,2,6840,7864,7401,8181,4589,5241,7730648.1
4610,9842,86,0,1,37,8,1,2009,1,0,6751,4926,731,1,4,3755,1886,9465,430,7209,968,987460.9
4611,96719,98,1,0,84,4,9,2000,0,1,7951,4090,905,0,8,524,9071,299,8208,2935,7916,9685049
4612,53056,69,0,0,51,2,1,2005,1,1,4332,5818,831,0,8,7793,4589,9180,9909,2507,7889,5310121.5
4613,10168,32,1,0,7,5,7,2020,1,0,3695,2162,529,1,2,723,7209,8181,7204,3755,7940,1018147
4614,87500,3,0,0,7,4,1,2013,1,0,7868,4409,179,0,5,477,2935,430,7136,9188,7685,8754886.3
4615,52649,42,0,1,54,1,7,2004,1,1,5661,3248,503,1,2,8862,2507,8208,9274,8652,8862,5272349.4
4616,51457,64,1,1,64,3,10,2016,0,0,9428,1477,677,0,3,6653,3755,9909,6037,4179,8285,5150600.6
4617,5856,96,1,1,88,4,9,2000,1,1,6992,8291,333,0,3,5731,9188,7204,3894,8627,126,598716.2
4618,62592,38,0,1,64,6,10,2007,0,0,733,2992,243,0,8,4552,8652,7136,6904,6840,5378,6262694.7
4619,3261,17,0,1,91,2,8,2013,1,0,4236,4016,172,1,8,1754,4179,9274,5241,3755,398,333334.3
4620,42136,51,0,1,99,1,3,2004,1,0,8631,965,983,0,4,9057,8627,6037,968,524,545,4217052.4
4621,51585,99,1,0,41,7,8,2000,1,1,8681,5200,933,1,5,973,6840,3894,7916,7793,3966,5163838
4622,55002,32,1,0,43,8,1,2007,0,1,7481,8754,404,0,3,9638,3755,6904,7889,723,7298,5510046.7
4623,76256,22,0,1,38,7,8,2020,0,0,4711,7829,207,0,7,8469,524,5241,7940,477,8544,7631297.1
4624,817,66,1,0,8,4,6,2003,0,0,7133,7762,414,1,1,887,7793,968,7685,8862,4187,87408.3
4625,16467,86,1,1,60,5,4,2014,0,0,7229,9098,411,0,2,4027,723,7916,8862,6653,6959,1659656.4
4626,36690,77,1,1,35,2,9,2014,0,0,1828,4989,645,0,2,4956,477,7889,8285,5731,2427,3674806.4
4627,18286,21,0,0,50,9,8,2016,1,1,5359,602,668,0,6,4722,8862,7940,126,4552,8929,1833185.6
4628,49818,19,0,0,69,8,8,2005,1,1,2806,7310,430,1,3,2002,6653,7685,5378,1754,1936,4983109.5
4629,89245,62,1,0,54,2,7,2020,0,1,5339,5229,148,0,9,406,5731,8862,398,9057,765,8929089.1
4630,13024,4,1,0,27,3,7,2017,0,1,874,5441,404,1,8,7709,4552,8285,545,973,1373,1309075.7
4631,45179,78,0,0,35,7,8,2015,1,0,8886,4920,642,1,8,2385,1754,126,3966,9638,2281,4519301.5
4632,1726,89,1,0,17,6,3,2009,0,1,8348,1247,377,0,8,1654,9057,5378,7298,8469,9881,176425.9
4633,56514,42,0,1,89,5,1,2020,0,0,8988,6349,872,0,6,2485,973,398,8544,887,6783,5652969.1
4634,38718,26,1,0,51,6,9,2019,0,1,3579,9626,106,1,7,64,9638,545,4187,4027,5035,3876696.9
4635,5849,9,0,0,37,5,4,2009,0,0,7660,5689,523,0,2,398,8469,3966,6959,4956,4387,588467.9
4636,5640,9,1,0,35,2,5,2018,1,1,8357,1057,502,1,0,8377,887,7298,2427,4722,2500,567329.8
